,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,0,0,Lemon/எலுமிச்சை,1, 25 to 30,2017-11-15
47,47,47,47,47,47,Nellikai, 1, 40,2017-4-22
48,48,48,48,48,48,Narthangai, 1, 40 to 35,2017-4-22
49,49,49,49,49,49,Vellarikai, 1, 20%,2017-4-22
,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,0,0,0,Lemon, 1, 65,2017-5-22
1,1,1,1,1,1,Tomato/Thakkali 1st Quality, 1, 15,2017-5-22
2,2,2,2,2,2,Tomato/Thakkali 2nd Quality, 1, 10,2017-5-22
3,3,3,3,3,3,Small Onion, 1, 90 to110,2017-5-22
4,4,4,4,4,4,Bellary (Big Onion), 1, 10 to13,2017-5-22
5,5,5,5,5,5,Beans 1st Quality, –, 70 to75,2017-5-22
6,6,6,6,6,6,Beans 2nd Quality, 1, 65 to70,2017-5-22
7,7,7,7,7,7,Carrot 1st Quality, 1, 80,2017-5-22
8,8,8,8,8,8,Carrot 2nd Quality, 1, 75,2017-5-22
9,9,9,9,9,9,Vendai Kai/Lady Finger, 1, 15,2017-5-22
10,10,10,10,10,10,Maram Murungai, 1, –,2017-5-22
11,11,11,11,11,11,Chedi Murungai, 1, –,2017-5-22
12,12,12,12,12,12,Avarai Ottu, 1, 9 to15,2017-5-22
13,13,13,13,13,13,Pachai Payaru, 1, 15,2017-5-22
14,14,14,14,14,14,Vellai Payaru, 1, 18,2017-5-22
15,15,15,15,15,15,Suraikai, 1, 7,2017-5-22
16,16,16,16,16,16,Beetroot, 1, 28 to35,2017-5-22
17,17,17,17,17,17,Sunami Sambar, 1, 15,2017-5-22
18,18,18,18,18,18,Pusanikai, 1, 10,2017-5-22
19,19,19,19,19,19,Kalla Manga/Mango, 1, 9,2017-5-22
20,20,20,20,20,20,Orutu Manga/Mango, 1, 7,2017-5-22
21,21,21,21,21,21,Potato 1st Quality, 1, 15 to16,2017-5-22
22,22,22,22,22,22,Potato 2nd Quality, 1, 10,2017-5-22
23,23,23,23,23,23,Coconut 1st Quality, –, 23 to25,2017-5-22
24,24,24,24,24,24,Coconut 2nd Quality, –, 20,2017-5-22
25,25,25,25,25,25,Green Chilli, 1, 35 to45,2017-5-22
26,26,26,26,26,26,Cauliflower 1st Quality, –, 20 to25,2017-5-22
27,27,27,27,27,27,Cauliflower 2nd Quality, –, 15 to20,2017-5-22
28,28,28,28,28,28,Katharikai Pachai, 1, 20 to30,2017-5-22
29,29,29,29,29,29,Katharikai ootha, 1, 25,2017-5-22
30,30,30,30,30,30,Valai Thar, –, 23 to25,2017-5-22
31,31,31,31,31,31,Karuveppilai/Curry Leaf, 1 Kattu, 30,2017-5-22
32,32,32,32,32,32,Pudalangai/Snake gourd 1st Quality, 1, 35 to40,2017-5-22
33,33,33,33,33,33,Pudalangai/Snake gourd 2nd Quality, 1, 30 to35,2017-5-22
34,34,34,34,34,34,Kothamalli 1st Quality, 1 kattu, 80 to100,2017-5-22
35,35,35,35,35,35,Kothamalli 2nd Quality, 1 kattu, 75 to95,2017-5-22
36,36,36,36,36,36,Mullangi 1st Quality, 1, 30,2017-5-22
37,37,37,37,37,37,Mullangi 2nd Quality, 1, 25,2017-5-22
38,38,38,38,38,38,Inji/Ginger, 1, 40,2017-5-22
39,39,39,39,39,39,Butter Beans, 1, 200,2017-5-22
40,40,40,40,40,40,Mutta Kose, 1, 20 to25,2017-5-22
41,41,41,41,41,41,Pachai Pattani, 1, 200,2017-5-22
42,42,42,42,42,42,Pakarkai, 1, 40,2017-5-22
43,43,43,43,43,43,Nookal, 1, 40,2017-5-22
44,44,44,44,44,44,Chaw Chaw, 1, 25,2017-5-22
45,45,45,45,45,45,Kovakkai, 1, 18,2017-5-22
46,46,46,46,46,46,Kothavarangai, 1, 9 to15,2017-5-22
47,47,47,47,47,47,Nellikai, 1, 45,2017-5-22
48,48,48,48,48,48,Narthangai, 1, 90 to100,2017-5-22
49,49,49,49,49,49,Vellarikai, 1, 28,2017-5-22
,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,0,0,0,Lemon, 1, 60,2017-6-22
1,1,1,1,1,1,Tomato/Thakkali 1st Quality, 1, 30 to 35,2017-6-22
2,2,2,2,2,2,Tomato/Thakkali 2nd Quality, 1, 25 to 30,2017-6-22
3,3,3,3,3,3,Small Onion, 1, 110 to 120,2017-6-22
4,4,4,4,4,4,Bellary (Big Onion), 1, 11 to 12,2017-6-22
5,5,5,5,5,5,Beans 1st Quality, –, 60,2017-6-22
6,6,6,6,6,6,Beans 2nd Quality, 1, 55,2017-6-22
7,7,7,7,7,7,Carrot 1st Quality, 1, 65 to70,2017-6-22
8,8,8,8,8,8,Carrot 2nd Quality, 1, 60 to 65,2017-6-22
9,9,9,9,9,9,Vendai Kai/Lady Finger, 1, 30,2017-6-22
10,10,10,10,10,10,Maram Murungai, 1, 15,2017-6-22
11,11,11,11,11,11,Chedi Murungai, 1, 30,2017-6-22
12,12,12,12,12,12,Avarai Ottu, 1, 56,2017-6-22
13,13,13,13,13,13,Pachai Payaru, 1, 25,2017-6-22
14,14,14,14,14,14,Vellai Payaru, 1, 15,2017-6-22
15,15,15,15,15,15,Suraikai, 1, 11,2017-6-22
16,16,16,16,16,16,Beetroot, 1, 15 to 20,2017-6-22
17,17,17,17,17,17,Sunami Sambar, 1, 15,2017-6-22
18,18,18,18,18,18,Pusanikai, 1, 5.50 to 6.50,2017-6-22
19,19,19,19,19,19,Kalla Manga/Mango, 1, 15,2017-6-22
20,20,20,20,20,20,Orutu Manga/Mango, 1, 10 to 12,2017-6-22
21,21,21,21,21,21,Potato 1st Quality, 1, 15 to 20,2017-6-22
22,22,22,22,22,22,Potato 2nd Quality, 1, 10 to 15,2017-6-22
23,23,23,23,23,23,Coconut 1st Quality, –, 30,2017-6-22
24,24,24,24,24,24,Coconut 2nd Quality, –, 25,2017-6-22
25,25,25,25,25,25,Green Chilli, 1, 45 to 50,2017-6-22
26,26,26,26,26,26,Cauliflower 1st Quality, –, 25 to 30,2017-6-22
27,27,27,27,27,27,Cauliflower 2nd Quality, –, 20 to 25,2017-6-22
28,28,28,28,28,28,Katharikai Pachai, 1, 25 to 30,2017-6-22
29,29,29,29,29,29,Katharikai ootha, 1, 30,2017-6-22
30,30,30,30,30,30,Valai Thar, –, 30,2017-6-22
31,31,31,31,31,31,Karuveppilai/Curry Leaf, 1 Kattu, 29 to 32,2017-6-22
32,32,32,32,32,32,Pudalangai/Snake gourd 1st Quality, 1, 20,2017-6-22
33,33,33,33,33,33,Pudalangai/Snake gourd 2nd Quality, 1, 15,2017-6-22
34,34,34,34,34,34,Kothamalli 1st Quality, 1 kattu, 70 to 120,2017-6-22
35,35,35,35,35,35,Kothamalli 2nd Quality, 1 kattu, 60 to 110,2017-6-22
36,36,36,36,36,36,Mullangi 1st Quality, 1, 40,2017-6-22
37,37,37,37,37,37,Mullangi 2nd Quality, 1, 35,2017-6-22
38,38,38,38,38,38,Inji/Ginger, 1, 15 to 20,2017-6-22
39,39,39,39,39,39,Butter Beans, 1, 120,2017-6-22
40,40,40,40,40,40,Mutta Kose, 1, 18 to 20,2017-6-22
41,41,41,41,41,41,Pachai Pattani, 1, 120,2017-6-22
42,42,42,42,42,42,Pakarkai, 1, 45 to 50,2017-6-22
43,43,43,43,43,43,Nookal, 1, 30,2017-6-22
44,44,44,44,44,44,Chaw Chaw, 1, 13 to 15,2017-6-22
45,45,45,45,45,45,Kovakkai, 1, 35,2017-6-22
46,46,46,46,46,46,Kothavarangai, 1, 20,2017-6-22
47,47,47,47,47,47,Nellikai, 1, 40,2017-6-22
48,48,48,48,48,48,Narthangai, 1, 40,2017-6-22
49,49,49,49,49,49,Vellarikai, 1, 20,2017-6-22
,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,0,0,0,Lemon, 1, 40,2017-7-22
1,1,1,1,1,1,Tomato/Thakkali 1st Quality, 1, 70 to 80,2017-7-22
2,2,2,2,2,2,Tomato/Thakkali 2nd Quality, 1, 65 to 75,2017-7-22
3,3,3,3,3,3,Small Onion, 1, 80 to 90,2017-7-22
4,4,4,4,4,4,Bellary (Big Onion), 1, 12 to 15,2017-7-22
5,5,5,5,5,5,Beans 1st Quality, –, 60,2017-7-22
6,6,6,6,6,6,Beans 2nd Quality, 1, 55,2017-7-22
7,7,7,7,7,7,Carrot 1st Quality, 1, 45 to 50,2017-7-22
8,8,8,8,8,8,Carrot 2nd Quality, 1, 40 to 45,2017-7-22
9,9,9,9,9,9,Vendai Kai/Lady Finger, 1, 26,2017-7-22
10,10,10,10,10,10,Maram Murungai, 1, 29,2017-7-22
11,11,11,11,11,11,Chedi Murungai, 1, 18,2017-7-22
12,12,12,12,12,12,Avarai Ottu, 1, 35 to 45,2017-7-22
13,13,13,13,13,13,Pachai Payaru, 1, 30,2017-7-22
14,14,14,14,14,14,Vellai Payaru, 1, 25,2017-7-22
15,15,15,15,15,15,Suraikai, 1, 10,2017-7-22
16,16,16,16,16,16,Beetroot, 1, 22,2017-7-22
17,17,17,17,17,17,Sunami Sambar, 1, 15,2017-7-22
18,18,18,18,18,18,Pusanikai, 1, 6,2017-7-22
19,19,19,19,19,19,Kalla Manga/Mango, 1, 32,2017-7-22
20,20,20,20,20,20,Orutu Manga/Mango, 1, 25,2017-7-22
21,21,21,21,21,21,Potato 1st Quality, 1, 12 to 15,2017-7-22
22,22,22,22,22,22,Potato 2nd Quality, 1, 10,2017-7-22
23,23,23,23,23,23,Coconut 1st Quality, –, 28 to 29,2017-7-22
24,24,24,24,24,24,Coconut 2nd Quality, –, 25 to 24,2017-7-22
25,25,25,25,25,25,Green Chilli, 1, 45 to 75,2017-7-22
26,26,26,26,26,26,Cauliflower 1st Quality, –, 30 to 35,2017-7-22
27,27,27,27,27,27,Cauliflower 2nd Quality, –, 25 to 30,2017-7-22
28,28,28,28,28,28,Katharikai Pachai, 1, 25 to 30,2017-7-22
29,29,29,29,29,29,Katharikai ootha, 1, 15,2017-7-22
30,30,30,30,30,30,Valai Thar, –, 28 to 32,2017-7-22
31,31,31,31,31,31,Karuveppilai/Curry Leaf, 1 Kattu, 20,2017-7-22
32,32,32,32,32,32,Pudalangai/Snake gourd 1st Quality, 1, 16,2017-7-22
33,33,33,33,33,33,Pudalangai/Snake gourd 2nd Quality, 1, 10,2017-7-22
34,34,34,34,34,34,Kothamalli 1st Quality, 1 kattu, 25,2017-7-22
35,35,35,35,35,35,Kothamalli 2nd Quality, 1 kattu, 20,2017-7-22
36,36,36,36,36,36,Mullangi 1st Quality, 1, 25 to 30,2017-7-22
37,37,37,37,37,37,Mullangi 2nd Quality, 1, 20 to 25,2017-7-22
38,38,38,38,38,38,Inji/Ginger, 1, 40 to 45,2017-7-22
39,39,39,39,39,39,Butter Beans, 1, 80 to 90,2017-7-22
40,40,40,40,40,40,Mutta Kose, 1, 10,2017-7-22
41,41,41,41,41,41,Pachai Pattani, 1, 90 to 100,2017-7-22
42,42,42,42,42,42,Pakarkai, 1, 26,2017-7-22
43,43,43,43,43,43,Nookal, 1, 60,2017-7-22
44,44,44,44,44,44,Chaw Chaw, 1, 15,2017-7-22
45,45,45,45,45,45,Kovakkai, 1, 18,2017-7-22
46,46,46,46,46,46,Kothavarangai, 1, 25,2017-7-22
47,47,47,47,47,47,Nellikai, 1, 45,2017-7-22
48,48,48,48,48,48,Narthangai, 1, 50,2017-7-22
49,49,49,49,49,49,Vellarikai, 1, 20,2017-7-22
,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,0,0,0,0,Lemon, 1, 40 to 50,2017-8-22
1,1,1,1,1,1,1,Tomato/Thakkali 1st Quality, 1, 45 to 50,2017-8-22
2,2,2,2,2,2,2,Tomato/Thakkali 2nd Quality, 1, 40 to 45,2017-8-22
3,3,3,3,3,3,3,Small Onion, 1, 60 to 65,2017-8-22
4,4,4,4,4,4,4,Bellary (Big Onion), 1, 28 to 30,2017-8-22
5,5,5,5,5,5,5,Beans 1st Quality, –, 40 to 50,2017-8-22
6,6,6,6,6,6,6,Beans 2nd Quality, 1, 35 to 45,2017-8-22
7,7,7,7,7,7,7,Carrot 1st Quality, 1, 35 to 40,2017-8-22
8,8,8,8,8,8,8,Carrot 2nd Quality, 1, 30 ro 35,2017-8-22
9,9,9,9,9,9,9,Vendai Kai/Lady Finger, 1, 18 to 20,2017-8-22
10,10,10,10,10,10,10,Maram Murungai, 1, 18,2017-8-22
11,11,11,11,11,11,11,Chedi Murungai, 1, 19,2017-8-22
12,12,12,12,12,12,12,Avarai Ottu, 1, 45,2017-8-22
13,13,13,13,13,13,13,Pachai Payaru, 1, 25,2017-8-22
14,14,14,14,14,14,14,Vellai Payaru, 1, 30,2017-8-22
15,15,15,15,15,15,15,Suraikai, 1, 4,2017-8-22
16,16,16,16,16,16,16,Beetroot, 1, 25,2017-8-22
17,17,17,17,17,17,17,Sunami Sambar, 1, 10,2017-8-22
18,18,18,18,18,18,18,Pusanikai, 1, 12,2017-8-22
19,19,19,19,19,19,19,Kalla Manga/Mango, 1, 60,2017-8-22
20,20,20,20,20,20,20,Orutu Manga/Mango, 1, 50 to 80,2017-8-22
21,21,21,21,21,21,21,Potato 1st Quality, 1, 17 to 20,2017-8-22
22,22,22,22,22,22,22,Potato 2nd Quality, 1, 10,2017-8-22
23,23,23,23,23,23,23,Coconut 1st Quality, –, 30,2017-8-22
24,24,24,24,24,24,24,Coconut 2nd Quality, –, 25,2017-8-22
25,25,25,25,25,25,25,Green Chilli, 1, 35 to 45,2017-8-22
26,26,26,26,26,26,26,Cauliflower 1st Quality, –, 30 to 40,2017-8-22
27,27,27,27,27,27,27,Cauliflower 2nd Quality, –, 20 to 25,2017-8-22
28,28,28,28,28,28,28,Katharikai Pachai, 1, 25,2017-8-22
29,29,29,29,29,29,29,Katharikai ootha, 1, 20,2017-8-22
30,30,30,30,30,30,30,Valai Thar, –, 30 to 32,2017-8-22
31,31,31,31,31,31,31,Karuveppilai/Curry Leaf, 1 Kattu, 30,2017-8-22
32,32,32,32,32,32,32,Pudalangai/Snake gourd 1st Quality, 1, 10,2017-8-22
33,33,33,33,33,33,33,Pudalangai/Snake gourd 2nd Quality, 1, –,2017-8-22
34,34,34,34,34,34,34,Kothamalli 1st Quality, 1 kattu, 20 to 25,2017-8-22
35,35,35,35,35,35,35,Kothamalli 2nd Quality, 1 kattu, 15 to 20,2017-8-22
36,36,36,36,36,36,36,Mullangi 1st Quality, 1, 20 to 25,2017-8-22
37,37,37,37,37,37,37,Mullangi 2nd Quality, 1, 15,2017-8-22
38,38,38,38,38,38,38,Inji/Ginger, 1, 35 to 40,2017-8-22
39,39,39,39,39,39,39,Butter Beans, 1, 80,2017-8-22
40,40,40,40,40,40,40,Mutta Kose, 1, 12 to 15,2017-8-22
41,41,41,41,41,41,41,Pachai Pattani, 1, 80,2017-8-22
42,42,42,42,42,42,42,Pakarkai, 1, 26,2017-8-22
43,43,43,43,43,43,43,Nookal, 1, 40,2017-8-22
44,44,44,44,44,44,44,Chaw Chaw, 1, 15,2017-8-22
45,45,45,45,45,45,45,Kovakkai, 1, 20,2017-8-22
46,46,46,46,46,46,46,Kothavarangai, 1, 25,2017-8-22
47,47,47,47,47,47,47,Nellikai, 1, 40,2017-8-22
48,48,48,48,48,48,48,Narthangai, 1, 40,2017-8-22
49,49,49,49,49,49,49,Vellarikai, 1, 20,2017-8-22
,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,0,0,0,Lemon, 1, 45 to 50,2017-9-22
1,1,1,1,1,1,Tomato/Thakkali 1st Quality, 1, 15 to 20,2017-9-22
2,2,2,2,2,2,Tomato/Thakkali 2nd Quality, 1, 10,2017-9-22
3,3,3,3,3,3,Small Onion, 1, 70 to 80,2017-9-22
4,4,4,4,4,4,Bellary (Big Onion), 1, 20 to 25,2017-9-22
5,5,5,5,5,5,Beans 1st Quality, –, 60 to 70,2017-9-22
6,6,6,6,6,6,Beans 2nd Quality, 1, 55 to 65,2017-9-22
7,7,7,7,7,7,Carrot 1st Quality, 1, 35 to 40,2017-9-22
8,8,8,8,8,8,Carrot 2nd Quality, 1, 30 to 35,2017-9-22
9,9,9,9,9,9,Vendai Kai/Lady Finger, 1, 14,2017-9-22
10,10,10,10,10,10,Maram Murungai, 1, 85,2017-9-22
11,11,11,11,11,11,Chedi Murungai, 1, 70,2017-9-22
12,12,12,12,12,12,Avarai Ottu, 1, 60 to 70,2017-9-22
13,13,13,13,13,13,Pachai Payaru, 1, 35,2017-9-22
14,14,14,14,14,14,Vellai Payaru, 1, 28,2017-9-22
15,15,15,15,15,15,Suraikai, 1, 3,2017-9-22
16,16,16,16,16,16,Beetroot, 1, 15 to 20,2017-9-22
17,17,17,17,17,17,Sunami Sambar, 1, 5,2017-9-22
18,18,18,18,18,18,Pusanikai, 1, 12,2017-9-22
19,19,19,19,19,19,Kalla Manga/Mango, 1, 40,2017-9-22
20,20,20,20,20,20,Orutu Manga/Mango, 1, 30,2017-9-22
21,21,21,21,21,21,Potato 1st Quality, 1, 15 to 20,2017-9-22
22,22,22,22,22,22,Potato 2nd Quality, 1, 10,2017-9-22
23,23,23,23,23,23,Coconut 1st Quality, –, 42 to 45,2017-9-22
24,24,24,24,24,24,Coconut 2nd Quality, –, 37 to 40,2017-9-22
25,25,25,25,25,25,Green Chilli, 1, 15 to 18,2017-9-22
26,26,26,26,26,26,Cauliflower 1st Quality, –, 20,2017-9-22
27,27,27,27,27,27,Cauliflower 2nd Quality, –, 15,2017-9-22
28,28,28,28,28,28,Katharikai Pachai, 1, 40,2017-9-22
29,29,29,29,29,29,Katharikai ootha, 1, 30,2017-9-22
30,30,30,30,30,30,Valai Thar, –, 26 to 28,2017-9-22
31,31,31,31,31,31,Karuveppilai/Curry Leaf, 1 Kattu, 10,2017-9-22
32,32,32,32,32,32,Pudalangai/Snake gourd 1st Quality, 1, 8 to 10,2017-9-22
33,33,33,33,33,33,Pudalangai/Snake gourd 2nd Quality, 1, –,2017-9-22
34,34,34,34,34,34,Kothamalli 1st Quality, 1 kattu, 110,2017-9-22
35,35,35,35,35,35,Kothamalli 2nd Quality, 1 kattu, 100,2017-9-22
36,36,36,36,36,36,Mullangi 1st Quality, 1, 15 to 20,2017-9-22
37,37,37,37,37,37,Mullangi 2nd Quality, 1, 15,2017-9-22
38,38,38,38,38,38,Inji/Ginger, 1, 50 to 55,2017-9-22
39,39,39,39,39,39,Butter Beans, 1, 140,2017-9-22
40,40,40,40,40,40,Mutta Kose, 1, 15 to 20,2017-9-22
41,41,41,41,41,41,Pachai Pattani, 1, 120,2017-9-22
42,42,42,42,42,42,Pakarkai, 1, 20 to 25,2017-9-22
43,43,43,43,43,43,Nookal, 1, 40,2017-9-22
44,44,44,44,44,44,Chaw Chaw, 1, 15 to 20,2017-9-22
45,45,45,45,45,45,Kovakkai, 1, 15,2017-9-22
46,46,46,46,46,46,Kothavarangai, 1, 25,2017-9-22
47,47,47,47,47,47,Nellikai, 1, 30 to 35,2017-9-22
48,48,48,48,48,48,Narthangai, 1, 30,2017-9-22
49,49,49,49,49,49,Vellarikai, 1, 15,2017-9-22
,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,0,0,Lemon, 1, 50 to 70,2017-10-23
1,1,1,1,1,Tomato/Thakkali 1st Quality, 1, 30 to 40,2017-10-23
2,2,2,2,2,Tomato/Thakkali 2nd Quality, 1, 25 to 35,2017-10-23
3,3,3,3,3,Small Onion, 1, 80 to 110,2017-10-23
4,4,4,4,4,Bellary (Big Onion), 1, 38 to 40,2017-10-23
5,5,5,5,5,Beans 1st Quality, –, 60 to 70,2017-10-23
6,6,6,6,6,Beans 2nd Quality, 1, 55 to 65,2017-10-23
7,7,7,7,7,Carrot 1st Quality, 1, 45 to 50,2017-10-23
8,8,8,8,8,Carrot 2nd Quality, 1, 35 to 45,2017-10-23
9,9,9,9,9,Vendai Kai/Lady Finger, 1, 7,2017-10-23
10,10,10,10,10,Maram Murungai, 1, 100,2017-10-23
11,11,11,11,11,Chedi Murungai, 1, 90 to 70,2017-10-23
12,12,12,12,12,Avarai Ottu, 1, 40 to 50,2017-10-23
13,13,13,13,13,Pachai Payaru, 1, 22,2017-10-23
14,14,14,14,14,Vellai Payaru, 1, 30,2017-10-23
15,15,15,15,15,Suraikai, 1, 5,2017-10-23
16,16,16,16,16,Beetroot, 1, 28 to 30,2017-10-23
17,17,17,17,17,Sunami Sambar, 1, 8,2017-10-23
18,18,18,18,18,Pusanikai, 1, 8 to 9,2017-10-23
19,19,19,19,19,Kalla Manga/Mango, 1, 60 to 65,2017-10-23
20,20,20,20,20,Orutu Manga/Mango, 1, 50,2017-10-23
21,21,21,21,21,Potato 1st Quality, 1, 10,2017-10-23
22,22,22,22,22,Potato 2nd Quality, 1, –,2017-10-23
23,23,23,23,23,Coconut 1st Quality, –, 42,2017-10-23
24,24,24,24,24,Coconut 2nd Quality, –, 35,2017-10-23
25,25,25,25,25,Green Chilli, 1, 40 to 37,2017-10-23
26,26,26,26,26,Cauliflower 1st Quality, –, 25 to 30,2017-10-23
27,27,27,27,27,Cauliflower 2nd Quality, –, 20 to 25,2017-10-23
28,28,28,28,28,Katharikai Pachai, 1, 20,2017-10-23
29,29,29,29,29,Katharikai ootha, 1, 40,2017-10-23
30,30,30,30,30,Valai Thar, –, 24 to 26,2017-10-23
31,31,31,31,31,Karuveppilai/Curry Leaf, 1 Kattu, 10,2017-10-23
32,32,32,32,32,Pudalangai/Snake gourd 1st Quality, 1, 10,2017-10-23
33,33,33,33,33,Pudalangai/Snake gourd 2nd Quality, 1, –,2017-10-23
34,34,34,34,34,Kothamalli 1st Quality, 1 kattu, 150,2017-10-23
35,35,35,35,35,Kothamalli 2nd Quality, 1 kattu, 160,2017-10-23
36,36,36,36,36,Mullangi 1st Quality, 1, 30 to 40,2017-10-23
37,37,37,37,37,Mullangi 2nd Quality, 1, 30 to 40,2017-10-23
38,38,38,38,38,Inji/Ginger, 1, 40,2017-10-23
39,39,39,39,39,Butter Beans, 1, 125,2017-10-23
40,40,40,40,40,Mutta Kose, 1, 32 to 40,2017-10-23
41,41,41,41,41,Pachai Pattani, 1, 150 to. 160,2017-10-23
42,42,42,42,42,Pakarkai, 1, 19,2017-10-23
43,43,43,43,43,Nookal, 1, 30,2017-10-23
44,44,44,44,44,Chaw Chaw, 1, 7,2017-10-23
45,45,45,45,45,Kovakkai, 1, 30,2017-10-23
46,46,46,46,46,Kothavarangai, 1, 12,2017-10-23
47,47,47,47,47,Nellikai, 1, 25 to 30,2017-10-23
48,48,48,48,48,Narthangai, 1, 25 to 30,2017-10-23
49,49,49,49,49,Vellarikai, 1, 23,2017-10-23
,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Commodity, Weight in Kg, Price in Rs,date_of_purchase
0,0,0,0,0,0,Lemon/எலுமிச்சை,1, 25 to 30,2017-11-23
1,1,1,1,1,1,Tomato/தக்காளி 1st Quality,1, 25 to 30,2017-11-23
2,2,2,2,2,2,Tomato/தக்காளி 2nd Quality,1, 20 to 25,2017-11-23
3,3,3,3,3,3,Small Onion/சிறிய வெங்காயம்,1, 120 to 130,2017-11-23
4,4,4,4,4,4,Bellary/பெல்லாரி,1, 40 to 42,2017-11-23
5,5,5,5,5,5,Beans/பீன்ஸ் 1st Quality,1, 12 to 15,2017-11-23
6,6,6,6,6,6,Beans/பீன்ஸ் 2nd Quality,1, 10,2017-11-23
7,7,7,7,7,7,Carrot/கேரட் 1st Quality,1, 45 to 50,2017-11-23
8,8,8,8,8,8,Carrot/கேரட் 2nd Quality,1, 40 to 45,2017-11-23
9,9,9,9,9,9,Lady Finger/வெண்டைக்காய்,1, 5,2017-11-23
10,10,10,10,10,10,Tree Drumstick/மரம் முருங்கை,1, 40,2017-11-23
11,11,11,11,11,11,Plant Drumstick/செடி முருங்கை,1, 70,2017-11-23
12,12,12,12,12,12,Beans/அவரை ஒட்டு,1, 13,2017-11-23
13,13,13,13,13,13,Green Pulses/பச்சை பயிறு,1, 8,2017-11-23
14,14,14,14,14,14,White Pulses/வெள்ளை பயிறு,1, 10,2017-11-23
15,15,15,15,15,15,Zucchini/சுரைக்காய்,1, 2,2017-11-23
16,16,16,16,16,16,Beetroot/பீட்ரூட்,1, 20,2017-11-23
17,17,17,17,17,17,White Pumpkin/வெள்ளை பூசணிக்காய்,1, 3 to 4,2017-11-23
18,18,18,18,18,18,Sambar Pumpkin/சாம்பார் பூசணிக்காய்,1, 4 to 5,2017-11-23
19,19,19,19,19,19,Kalla Manga/கள்ள மாங்காய்,1, 105,2017-11-23
20,20,20,20,20,20,OOrutu Manga/உருட்டு மாங்காய்,1, 70 to 80,2017-11-23
21,21,21,21,21,21,Potato/உருளைக்கிழங்கு 1st Quality,1, 10 to 15,2017-11-23
22,22,22,22,22,22,Potato/உருளைக்கிழங்கு 2nd Quality,1, 10,2017-11-23
23,23,23,23,23,23,Coconut/தேங்காய் 1st Quality,1, 40 to 45,2017-11-23
24,24,24,24,24,24,Coconut/தேங்காய் 2nd Quality,1, 35 to 40,2017-11-23
25,25,25,25,25,25,Green Chilli/பச்சை மிளகாய்,1, 20 to 25,2017-11-23
26,26,26,26,26,26,Cauliflower/காலிஃபிளவர் 1st Quality,1, 25,2017-11-23
27,27,27,27,27,27,Cauliflower/காலிஃபிளவர் 2nd Quality,1, 20,2017-11-23
28,28,28,28,28,28,Green Brinjal/கத்தரிக்காய் பச்சை,1, 12,2017-11-23
29,29,29,29,29,29,Blue Brinjal/கத்தரிக்காய் நீலம்,1, 15,2017-11-23
30,30,30,30,30,30,Banana Thar/வாழை தார்,1, 24,2017-11-23
31,31,31,31,31,31,Curry Leaves/கறிவேப்பிலை,1, 10 to 15,2017-11-23
32,32,32,32,32,32,Gourd/புடலங்காய் 1st Quality,1, 4.50,2017-11-23
33,33,33,33,33,33,Gourd/புடலங்காய் 2nd Quality,1, –,2017-11-23
34,34,34,34,34,34,Coriander/கொத்தமல்லி 1st Quality,1, 15 to 20,2017-11-23
35,35,35,35,35,35,Coriander/கொத்தமல்லி 2nd Quality,1, 10 to 15,2017-11-23
36,36,36,36,36,36,Radish/முள்ளங்கி 1st Quality,1, 40 to 45,2017-11-23
37,37,37,37,37,37,Radish/முள்ளங்கி 2nd Quality,1, 35 to 40,2017-11-23
38,38,38,38,38,38,Ginger/இஞ்சி,1, 23 to 30,2017-11-23
39,39,39,39,39,39,Butter Beans/பட்டர் பீன்ஸ்,1, 140 to 170,2017-11-23
40,40,40,40,40,40,Cabbage/முட்டை கோஸ்,1, 48 to 50,2017-11-23
41,41,41,41,41,41,Green Peas/பச்சை பட்டாணி,1, 140 to 150,2017-11-23
42,42,42,42,42,42,Bitter Gourd/பாகற்காய்,1, 13,2017-11-23
